Open,High,Low,Close,Volume,Dividends,Stock Splits
237.2050018310547,237.22000122070312,237.1199951171875,237.17970275878906,44585,0.0,0.0
237.17999267578125,237.2550048828125,237.12010192871094,237.14920043945312,64939,0.0,0.0
237.14649963378906,237.22000122070312,236.9600067138672,236.99789428710938,117368,0.0,0.0
237.0,237.00990295410156,236.72999572753906,236.75,82742,0.0,0.0
236.75,236.94000244140625,236.5800018310547,236.88999938964844,127485,0.0,0.0
236.8699951171875,236.92999267578125,236.75,236.9250030517578,75530,0.0,0.0
236.9250030517578,237.03050231933594,236.72000122070312,236.7532958984375,62913,0.0,0.0
236.72500610351562,236.73989868164062,236.42999267578125,236.5500030517578,85424,0.0,0.0
236.53500366210938,236.75999450683594,236.50999450683594,236.58999633789062,47280,0.0,0.0
236.5850067138672,236.82000732421875,236.5850067138672,236.74000549316406,39925,0.0,0.0
236.74200439453125,236.83999633789062,236.74000549316406,236.8000030517578,67207,0.0,0.0
236.80999755859375,236.8249969482422,236.55999755859375,236.57000732421875,66348,0.0,0.0
236.52000427246094,236.69000244140625,236.4810028076172,236.69000244140625,39045,0.0,0.0
236.69000244140625,236.80999755859375,236.63999938964844,236.8000030517578,41714,0.0,0.0
236.81930541992188,236.8699951171875,236.64999389648438,236.69000244140625,64952,0.0,0.0
236.6820068359375,236.72999572753906,236.50999450683594,236.5157012939453,53195,0.0,0.0
236.52999877929688,236.67999267578125,236.5,236.60000610351562,63263,0.0,0.0
236.5800018310547,236.86000061035156,236.55149841308594,236.8350067138672,51932,0.0,0.0
236.80999755859375,237.07000732421875,236.80999755859375,237.05999755859375,88169,0.0,0.0
237.05999755859375,237.13999938964844,236.97999572753906,237.10780334472656,54366,0.0,0.0
237.1199951171875,237.22000122070312,237.09759521484375,237.14939880371094,55633,0.0,0.0
237.14999389648438,237.16720581054688,237.07000732421875,237.0749969482422,77696,0.0,0.0
237.08360290527344,237.08999633789062,236.9600067138672,237.02000427246094,52765,0.0,0.0
237.02999877929688,237.10980224609375,236.93499755859375,236.94410705566406,36651,0.0,0.0
236.93499755859375,236.97999572753906,236.72999572753906,236.77999877929688,90171,0.0,0.0
236.77999877929688,236.9600067138672,236.72999572753906,236.8000946044922,71800,0.0,0.0
236.82229614257812,236.89999389648438,236.76820373535156,236.77999877929688,33951,0.0,0.0
236.78500366210938,236.9199981689453,236.75,236.8000030517578,29001,0.0,0.0
236.8000030517578,236.8800048828125,236.72999572753906,236.7899932861328,55034,0.0,0.0
236.77499389648438,236.9499969482422,236.77499389648438,236.8699951171875,33358,0.0,0.0
236.87440490722656,237.08999633789062,236.85000610351562,237.06500244140625,62792,0.0,0.0
237.07470703125,237.12249755859375,236.9499969482422,237.0,58125,0.0,0.0
237.01499938964844,237.01499938964844,236.7100067138672,236.74549865722656,83283,0.0,0.0
236.72999572753906,236.9499969482422,236.72999572753906,236.92529296875,102765,0.0,0.0
236.93499755859375,237.0,236.85000610351562,236.91000366210938,57701,0.0,0.0
236.91000366210938,236.9304962158203,236.82000732421875,236.82730102539062,29937,0.0,0.0
236.83999633789062,236.89700317382812,236.77549743652344,236.875,48664,0.0,0.0
236.8800048828125,236.88999938964844,236.67999267578125,236.7899932861328,60377,0.0,0.0
236.77499389648438,236.9199981689453,236.75999450683594,236.82000732421875,71516,0.0,0.0
236.8249969482422,236.8699951171875,236.77000427246094,236.7899932861328,41773,0.0,0.0
236.7899932861328,237.00999450683594,236.77999877929688,236.86500549316406,70049,0.0,0.0
236.85000610351562,236.85499572753906,236.52000427246094,236.5800018310547,52204,0.0,0.0
236.5800018310547,236.60000610351562,236.30999755859375,236.30999755859375,48082,0.0,0.0
236.32440185546875,236.36000061035156,236.1300048828125,236.2100067138672,89712,0.0,0.0
236.22000122070312,236.49000549316406,236.2100067138672,236.4600067138672,54632,0.0,0.0
236.46499633789062,236.57000732421875,236.38999938964844,236.5399932861328,59702,0.0,0.0
236.5399932861328,236.61990356445312,236.4178009033203,236.52000427246094,53511,0.0,0.0
236.52000427246094,236.85000610351562,236.5,236.8000030517578,80330,0.0,0.0
236.72999572753906,236.83799743652344,236.67999267578125,236.69569396972656,38272,0.0,0.0
236.69000244140625,236.77000427246094,236.66000366210938,236.77000427246094,42376,0.0,0.0
236.78199768066406,236.78199768066406,236.61000061035156,236.67840576171875,49999,0.0,0.0
236.7100067138672,236.74000549316406,236.56500244140625,236.61500549316406,58462,0.0,0.0
236.61500549316406,236.77000427246094,236.61500549316406,236.6177978515625,43747,0.0,0.0
236.58009338378906,236.6300048828125,236.49000549316406,236.55999755859375,54996,0.0,0.0
236.54429626464844,236.59519958496094,236.39950561523438,236.41000366210938,37884,0.0,0.0
236.41050720214844,236.47000122070312,236.33999633789062,236.4550018310547,54009,0.0,0.0
236.47000122070312,236.47000122070312,236.30079650878906,236.4199981689453,67579,0.0,0.0
236.45199584960938,236.60000610351562,236.43499755859375,236.44000244140625,232429,0.0,0.0
236.4499969482422,236.75999450683594,236.42999267578125,236.6649932861328,82897,0.0,0.0
236.63999938964844,236.72000122070312,236.6300048828125,236.63999938964844,32197,0.0,0.0
236.6199951171875,236.68060302734375,236.5500030517578,236.6721954345703,32994,0.0,0.0
236.69000244140625,236.89999389648438,236.69000244140625,236.8699951171875,45117,0.0,0.0
236.85499572753906,236.89999389648438,236.82000732421875,236.86000061035156,27117,0.0,0.0
236.8699951171875,237.0800018310547,236.8105926513672,237.07000732421875,608265,0.0,0.0
237.0800018310547,237.1199951171875,237.0601043701172,237.1009063720703,46254,0.0,0.0
237.10499572753906,237.11990356445312,237.0699005126953,237.10000610351562,31757,0.0,0.0
237.0800018310547,237.19000244140625,237.0399932861328,237.16000366210938,90102,0.0,0.0
237.13999938964844,237.14999389648438,236.99000549316406,237.11000061035156,59579,0.0,0.0
237.11000061035156,237.11900329589844,236.92999267578125,236.9980926513672,76214,0.0,0.0
236.97999572753906,237.08999633789062,236.9600067138672,237.0500030517578,29446,0.0,0.0
237.05499267578125,237.13999938964844,237.02000427246094,237.0269012451172,37922,0.0,0.0
237.0500030517578,237.16000366210938,237.03619384765625,237.10000610351562,35938,0.0,0.0
237.08999633789062,237.14500427246094,236.97999572753906,237.02059936523438,84630,0.0,0.0
237.02000427246094,237.0500030517578,236.94000244140625,236.99000549316406,32051,0.0,0.0
237.01010131835938,237.01010131835938,236.8300018310547,236.8300018310547,47649,0.0,0.0
236.84559631347656,236.875,236.74000549316406,236.86900329589844,56659,0.0,0.0
236.8699951171875,236.91000366210938,236.8000030517578,236.83999633789062,34572,0.0,0.0
236.80999755859375,236.8699951171875,236.74000549316406,236.82000732421875,31605,0.0,0.0
236.83999633789062,236.8701934814453,236.7100067138672,236.77000427246094,38690,0.0,0.0
236.75999450683594,236.8000030517578,236.66079711914062,236.66079711914062,29542,0.0,0.0
236.6750030517578,236.7017059326172,236.60000610351562,236.63499450683594,101846,0.0,0.0
236.66000366210938,236.72999572753906,236.66000366210938,236.69500732421875,29119,0.0,0.0
236.6999969482422,236.72999572753906,236.63999938964844,236.63999938964844,33247,0.0,0.0
236.6300048828125,236.6999969482422,236.62060546875,236.69000244140625,35056,0.0,0.0
236.69000244140625,236.72999572753906,236.66000366210938,236.6999053955078,50346,0.0,0.0
236.69000244140625,236.6999053955078,236.6300048828125,236.6300048828125,29809,0.0,0.0
236.63999938964844,236.71499633789062,236.6199951171875,236.7100067138672,52728,0.0,0.0
236.7187042236328,236.77999877929688,236.6999969482422,236.77000427246094,34245,0.0,0.0
236.75999450683594,236.84500122070312,236.72999572753906,236.8249969482422,30604,0.0,0.0
236.82989501953125,236.94000244140625,236.77999877929688,236.7899932861328,54077,0.0,0.0
236.7899932861328,236.86500549316406,236.75,236.77740478515625,32260,0.0,0.0
236.77059936523438,236.7799072265625,236.60069274902344,236.6300048828125,37173,0.0,0.0
236.63999938964844,236.63999938964844,236.5009002685547,236.57000732421875,38699,0.0,0.0
236.5800018310547,236.5800018310547,236.4199981689453,236.43569946289062,31075,0.0,0.0
236.44000244140625,236.47999572753906,236.41000366210938,236.41000366210938,36365,0.0,0.0
236.39999389648438,236.4499969482422,236.36000061035156,236.4199981689453,43270,0.0,0.0
236.41009521484375,236.42999267578125,236.30999755859375,236.38999938964844,61646,0.0,0.0
236.36000061035156,236.4447021484375,236.31480407714844,236.42999267578125,0,0.0,0.0
236.43499755859375,236.47000122070312,236.30999755859375,236.3699951171875,54850,0.0,0.0
236.36500549316406,236.4199981689453,236.3594970703125,236.36000061035156,31603,0.0,0.0
236.36500549316406,236.42239379882812,236.24960327148438,236.2696075439453,50697,0.0,0.0
236.25999450683594,236.33889770507812,236.25,236.26890563964844,28920,0.0,0.0
236.27000427246094,236.2899932861328,236.0800018310547,236.0800018310547,51092,0.0,0.0
236.07000732421875,236.14990234375,236.02999877929688,236.0500030517578,41418,0.0,0.0
236.0500030517578,236.10000610351562,235.97000122070312,236.05999755859375,77654,0.0,0.0
236.05999755859375,236.06419372558594,235.94500732421875,236.0399932861328,86085,0.0,0.0
236.0399932861328,236.17999267578125,236.00999450683594,236.02000427246094,55712,0.0,0.0
236.02999877929688,236.13980102539062,235.85000610351562,235.8699951171875,148795,0.0,0.0
235.86000061035156,236.07000732421875,235.8000030517578,235.8000030517578,95086,0.0,0.0
235.8000030517578,235.92999267578125,235.6300048828125,235.64999389648438,112656,0.0,0.0
235.6199951171875,235.8000030517578,235.58999633789062,235.6903076171875,72443,0.0,0.0
235.67999267578125,235.7899932861328,235.4600067138672,235.59500122070312,83141,0.0,0.0
235.58999633789062,235.82000732421875,235.55999755859375,235.7158966064453,71420,0.0,0.0
235.77000427246094,235.9199981689453,235.75999450683594,235.8800048828125,54461,0.0,0.0
235.88999938964844,236.05999755859375,235.85000610351562,236.0500030517578,42933,0.0,0.0
236.05999755859375,236.28610229492188,236.05999755859375,236.28610229492188,752836,0.0,0.0
236.27999877929688,236.39999389648438,236.19000244140625,236.2938995361328,89490,0.0,0.0
236.2899932861328,236.36000061035156,236.14239501953125,236.22999572753906,62664,0.0,0.0
236.22000122070312,236.3800048828125,236.18089294433594,236.360107421875,51546,0.0,0.0
236.35000610351562,236.40989685058594,236.32440185546875,236.3804931640625,43210,0.0,0.0
236.41000366210938,236.5399932861328,236.41000366210938,236.51499938964844,56282,0.0,0.0
236.5247039794922,236.64999389648438,236.4582061767578,236.5800018310547,53961,0.0,0.0
236.5800018310547,236.67999267578125,236.5,236.65020751953125,37451,0.0,0.0
236.64999389648438,236.85000610351562,236.58999633789062,236.83999633789062,79002,0.0,0.0
236.8300018310547,236.8699951171875,236.593994140625,236.61000061035156,52773,0.0,0.0
236.62950134277344,236.77999877929688,236.61000061035156,236.66000366210938,40414,0.0,0.0
236.6894989013672,236.69000244140625,236.61000061035156,236.63999938964844,34438,0.0,0.0
236.64999389648438,236.80099487304688,236.58839416503906,236.7899932861328,41400,0.0,0.0
236.7899932861328,236.8800048828125,236.76499938964844,236.8800048828125,40659,0.0,0.0
236.8625946044922,236.9698944091797,236.77999877929688,236.94000244140625,46273,0.0,0.0
236.92999267578125,237.07000732421875,236.88999938964844,237.02499389648438,74810,0.0,0.0
237.01919555664062,237.1300048828125,237.0,237.10009765625,64303,0.0,0.0
237.11000061035156,237.1699981689453,237.0601043701172,237.08999633789062,39605,0.0,0.0
237.11000061035156,237.1999969482422,237.076904296875,237.11000061035156,61017,0.0,0.0
237.1199951171875,237.33999633789062,237.08999633789062,237.33999633789062,76875,0.0,0.0
237.3350067138672,237.43499755859375,237.3300018310547,237.42999267578125,74839,0.0,0.0
237.4499969482422,237.5500030517578,237.42999267578125,237.52000427246094,89248,0.0,0.0
237.52999877929688,237.6300048828125,237.52999877929688,237.60000610351562,85711,0.0,0.0
237.5970001220703,237.66000366210938,237.58999633789062,237.63999938964844,58207,0.0,0.0
237.6300048828125,237.63499450683594,237.32000732421875,237.3800048828125,92073,0.0,0.0
237.40139770507812,237.47999572753906,237.36000061035156,237.38999938964844,56379,0.0,0.0
237.36000061035156,237.5050048828125,237.36000061035156,237.47999572753906,61501,0.0,0.0
237.49000549316406,237.49000549316406,237.1699981689453,237.22999572753906,60595,0.0,0.0
237.22999572753906,237.22999572753906,237.0500030517578,237.14999389648438,56299,0.0,0.0
237.16949462890625,237.16949462890625,237.02999877929688,237.1199951171875,47098,0.0,0.0
237.11000061035156,237.1461944580078,236.9364013671875,236.9949951171875,47280,0.0,0.0
237.0,237.1284942626953,236.9810028076172,237.10000610351562,30728,0.0,0.0
237.1699981689453,237.24000549316406,237.14500427246094,237.24000549316406,29696,0.0,0.0
237.22669982910156,237.25,237.0,237.0449981689453,25300,0.0,0.0
237.02999877929688,237.1699981689453,237.0,237.0,18850,0.0,0.0
237.00999450683594,237.0800018310547,236.98500061035156,237.0500030517578,23898,0.0,0.0
237.0500030517578,237.05999755859375,237.00999450683594,237.05999755859375,13816,0.0,0.0
237.05999755859375,237.17999267578125,237.00059509277344,237.05499267578125,35858,0.0,0.0
237.05430603027344,237.17999267578125,237.0500030517578,237.14549255371094,28178,0.0,0.0
237.16000366210938,237.36000061035156,237.13999938964844,237.3249969482422,39871,0.0,0.0
237.3699951171875,237.38999938964844,237.27999877929688,237.30499267578125,39423,0.0,0.0
237.3000030517578,237.32000732421875,237.08999633789062,237.09500122070312,29108,0.0,0.0
237.10000610351562,237.27000427246094,237.05999755859375,237.22000122070312,30708,0.0,0.0
237.2299041748047,237.2299041748047,236.99000549316406,237.0175018310547,58220,0.0,0.0
237.0,237.1112060546875,237.0,237.02999877929688,45662,0.0,0.0
237.0500030517578,237.0500030517578,236.98500061035156,237.0399932861328,39505,0.0,0.0
237.02999877929688,237.0399932861328,236.97000122070312,237.00950622558594,43283,0.0,0.0
237.0,237.0399932861328,236.9801025390625,237.00999450683594,26225,0.0,0.0
237.0198974609375,237.02000427246094,236.8699951171875,236.98500061035156,34935,0.0,0.0
237.0,237.1199951171875,237.0,237.08999633789062,40040,0.0,0.0
237.0500030517578,237.0500030517578,236.88999938964844,237.0,25439,0.0,0.0
236.97000122070312,237.0,236.52000427246094,236.6699981689453,73639,0.0,0.0
236.6199951171875,237.17239379882812,236.6199951171875,237.12319946289062,113356,0.0,0.0
237.11000061035156,237.22000122070312,236.8905029296875,237.0,47686,0.0,0.0
237.0,237.17999267578125,236.92999267578125,236.99000549316406,48970,0.0,0.0
236.9720001220703,236.97999572753906,236.75,236.7949981689453,40196,0.0,0.0
236.77999877929688,236.86000061035156,236.58999633789062,236.60049438476562,74166,0.0,0.0
236.60000610351562,236.8699951171875,236.5850067138672,236.7899932861328,51420,0.0,0.0
236.7550048828125,236.9499969482422,236.7550048828125,236.89999389648438,46702,0.0,0.0
236.9250030517578,236.94869995117188,236.7100067138672,236.7415008544922,32086,0.0,0.0
236.752197265625,236.8699951171875,236.6300048828125,236.8488006591797,51293,0.0,0.0
236.8800048828125,236.9199981689453,236.72999572753906,236.74000549316406,49195,0.0,0.0
236.72000122070312,236.72000122070312,236.5552978515625,236.56500244140625,34720,0.0,0.0
236.56500244140625,236.77999877929688,236.50999450683594,236.5800018310547,50624,0.0,0.0
236.59750366210938,236.78500366210938,236.56700134277344,236.71380615234375,46824,0.0,0.0
236.74000549316406,236.8800048828125,236.69259643554688,236.69259643554688,38991,0.0,0.0
236.74000549316406,236.8800048828125,236.7100067138672,236.83999633789062,32564,0.0,0.0
236.84719848632812,236.9499969482422,236.6300048828125,236.64999389648438,54430,0.0,0.0
236.63059997558594,236.639892578125,236.4600067138672,236.49000549316406,62232,0.0,0.0
236.49000549316406,236.5399932861328,236.30999755859375,236.3699951171875,66865,0.0,0.0
236.3699951171875,236.5449981689453,236.32000732421875,236.5449981689453,44187,0.0,0.0
236.55999755859375,236.66000366210938,236.49009704589844,236.5800018310547,58719,0.0,0.0
236.5800018310547,236.6699981689453,236.50999450683594,236.59300231933594,48902,0.0,0.0
236.5800018310547,236.6699981689453,236.5395965576172,236.625,33785,0.0,0.0
236.61000061035156,236.80999755859375,236.58999633789062,236.66000366210938,41951,0.0,0.0
236.6649932861328,236.69000244140625,236.59010314941406,236.6699981689453,25745,0.0,0.0
236.69000244140625,236.69000244140625,236.57000732421875,236.5749969482422,31664,0.0,0.0
236.55999755859375,236.5800018310547,236.41000366210938,236.52499389648438,40714,0.0,0.0
236.52999877929688,236.60000610351562,236.4600067138672,236.56500244140625,21576,0.0,0.0
236.55999755859375,236.5800018310547,236.4600067138672,236.5800018310547,38363,0.0,0.0
236.5511016845703,236.5511016845703,236.4199981689453,236.44500732421875,51259,0.0,0.0
236.44000244140625,236.6199951171875,236.34500122070312,236.59060668945312,65765,0.0,0.0
236.58999633789062,237.0,236.57000732421875,236.92999267578125,79292,0.0,0.0
236.96620178222656,237.1699981689453,236.77000427246094,237.14999389648438,68675,0.0,0.0
237.13999938964844,237.24000549316406,236.88999938964844,237.02000427246094,75258,0.0,0.0
237.03500366210938,237.1699981689453,236.89999389648438,237.16000366210938,54286,0.0,0.0
237.1300048828125,237.1649932861328,236.67999267578125,236.72250366210938,95403,0.0,0.0
236.75950622558594,236.75950622558594,236.52499389648438,236.67999267578125,56001,0.0,0.0
236.6750030517578,237.25750732421875,236.6649932861328,237.22500610351562,79197,0.0,0.0
237.27000427246094,237.4499969482422,237.13999938964844,237.156005859375,109954,0.0,0.0
237.17999267578125,237.42999267578125,237.02999877929688,237.3800048828125,66467,0.0,0.0
237.3300018310547,237.77000427246094,237.2899932861328,237.74009704589844,101253,0.0,0.0
237.75999450683594,238.14999389648438,237.72000122070312,238.1199951171875,236168,0.0,0.0
238.08999633789062,238.08999633789062,237.82330322265625,237.8498992919922,129253,0.0,0.0
237.83999633789062,238.00559997558594,237.6699981689453,238.00559997558594,81452,0.0,0.0
238.0399932861328,238.13999938964844,237.82960510253906,238.08999633789062,67235,0.0,0.0
238.11000061035156,238.1999969482422,237.75999450683594,237.96499633789062,123087,0.0,0.0
237.98500061035156,238.04910278320312,237.89999389648438,238.0290985107422,52868,0.0,0.0
237.99000549316406,238.22999572753906,237.9499969482422,238.20399475097656,57950,0.0,0.0
238.13999938964844,238.13999938964844,237.82000732421875,237.90699768066406,46427,0.0,0.0
237.89999389648438,237.99000549316406,237.7449951171875,237.91000366210938,52865,0.0,0.0
237.90499877929688,238.03829956054688,237.77999877929688,238.0,67018,0.0,0.0
237.9700927734375,238.24000549316406,237.9600067138672,238.1300048828125,45224,0.0,0.0
238.1699981689453,238.25,238.07000732421875,238.07000732421875,52851,0.0,0.0
238.1114959716797,238.2198944091797,238.10000610351562,238.1199951171875,41242,0.0,0.0
238.16000366210938,238.2100067138672,238.12530517578125,238.1649932861328,58025,0.0,0.0
238.1649932861328,238.17599487304688,237.9600067138672,238.03729248046875,86953,0.0,0.0
238.03750610351562,238.18739318847656,237.85000610351562,237.89999389648438,41615,0.0,0.0
237.9093017578125,238.2794952392578,237.8800048828125,238.21400451660156,87620,0.0,0.0
238.22999572753906,238.2899932861328,238.07009887695312,238.07029724121094,49216,0.0,0.0
238.0749969482422,238.1300048828125,237.97000122070312,238.0800018310547,38058,0.0,0.0
